id,name,trigger,create_time,update_time,project,version,spider,jobid,settings_arguments,selected_node_names,year,month,day,week,day_of_week,hour,minute,second,start_date,end_date,timezone,jitter,misfire_grace_time,coalesce,max_instances
90,disneyplus_AR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.90,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ar""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
91,netflix_SE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.91,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=SE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-se""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
92,discoveryplus_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.92,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
93,netflix_NO,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.93,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=NO"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-no""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
94,hulu_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.94,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,0/5,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
95,discoveryplus_NO,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.95,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=NO"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-no""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
96,netflix_IN,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.96,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IN"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-in""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
97,player_PL,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.97,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=PL"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-pl""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
98,netflix_AT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.98,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-at""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
99,pluto_FR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.99,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=FR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-fr""]",*,*,*,*,*,"12,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
100,disneyplus_SE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.100,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=SE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-se""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
101,discoveryplus_SE,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.101,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=SE"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-se""]",*,*,*,*,*,13,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
102,tubi_MX,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.102,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=MX"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-mx""]",*,*,*,*,*,"6,18",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
103,disneyplus_NO,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.103,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=NO"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-no""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
104,plex-linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.104,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,"5,14,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
105,foxtel_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.105,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
106,netflix_NZ,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.106,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=NZ"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-nz""]",*,*,*,*,*,5,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
107,samsungtvplus_linear_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.107,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,2/6,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
108,acorntv_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.108,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"1,12",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
109,samsungtvplus_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.109,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,2/6,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
110,britbox_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.110,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
111,imdbtv_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.111,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,*/4,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
112,fubo_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.112,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,"2,14",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
113,crave_CA,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.113,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=CA"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ca""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
114,paramountplus-linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.114,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,2/3,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
115,xumotv_linear_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.115,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-linear""]",*,*,*,*,*,"6,12,18",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
116,rakuten_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.116,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,20",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
117,appletv_IT,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.117,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=IT"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-it""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
118,vix_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.118,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
119,amcplus_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.119,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"8,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
120,travelchannel_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.120,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
121,tvland_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.121,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"12,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
122,paramountplus_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.122,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"9,17,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
123,pluto_linear_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.123,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,1/2,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
124,cookingchannel_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.124,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
125,globoplay_BR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.125,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=BR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-br""]",*,*,*,*,*,10,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
126,roku_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.126,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,20",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
127,hbomax_BR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.127,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=BR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-br""]",*,*,*,*,*,10,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
128,mubi_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.128,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,22",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
129,pluto_linear_CA,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.129,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=CA"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ca""]",*,*,*,*,*,1/2,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
130,appletv_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.130,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"11,20",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
131,roku_CA,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.131,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=CA"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ca""]",*,*,*,*,*,"9,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
132,stv_player_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.132,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,"12,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
133,tlc_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.133,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
134,disneyplus_JP,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.134,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=JP"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-jp""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
135,hbomax_MX,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.135,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=MX"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-mx""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
136,ocsgo_FR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.136,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=FR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-fr""]",*,*,*,*,*,"12,21",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
137,tv2play_NO,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.137,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=NO"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-no""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
138,max_minibot_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.138,test,"{""categories"": ""Just Added,Popular TV,Popular Movies,HBO Highlights,Last Chance,Top 10 Movies Today,Top 10 Series Today"", ""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us-minibots""]",*,*,*,*,*,5/4,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
139,ahc_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.139,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
140,claro_MX,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.140,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=MX"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-mx""]",*,*,*,*,*,7,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
141,discoverylife_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.141,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
142,9now_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.142,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
143,discovery_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.143,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
144,ngc_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.144,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
145,filmbox_PL,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.145,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=PL"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-pl""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
146,mytf1_FR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.146,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=FR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-fr""]",*,*,*,*,*,12,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
147,comedy-central_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.147,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"10,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
148,destinationamerica_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.148,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
149,britbox_minibot_GB,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.149,test,"{""categories"": ""Old-school classics,Drama - just in,Films - just in,GiggleBox,Crime scene,BritDocs,Reality check,Out of this world,SoapBox"", ""setting"": [""API_LOG_LEVEL=DEBUG"", ""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=GB"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-gb""]",*,*,*,*,*,5/4,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
150,claro_BR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.150,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=BR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-br""]",*,*,*,*,*,11,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
151,roku-linear_CA,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.151,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=CA"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-ca""]",*,*,*,*,*,*,1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
152,sciencechannel_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.152,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
153,sbs_ondemand_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.153,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"12,3",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
154,molotov_FR,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.154,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=FR"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-fr""]",*,*,*,*,*,"12,20",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
155,investigationdiscovery_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.155,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
156,paramountplus_AU,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.156,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=AU"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-au""]",*,*,*,*,*,"11,1",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
157,shudder_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.157,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"8,2",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
158,foodnetwork_US,cron,2019-01-01 00:00:01,2019-01-01 00:00:01,streamingscrapper,new,1.1.158,test,"{""setting"": [""API_SERVER_ADRESS=mediabiz-sentry.serv.si"", ""BOT_COUNTRY=US"", ""CLEAN_API_STORAGE=True""]}","[""scrapyd-us""]",*,*,*,*,*,"11,23",1,1,2019-01-01 00:00:01,2019-01-01 00:00:01,,1,,False,5
